date,platform,spend,impressions,clicks
2025-02-11,Поиск (organic),84196,168392,4756
2024-12-20,Яндекс.Директ,17260,17260,269
2023-02-12,Email-рассылка,67753,135506,4925
2024-02-16,Поиск (organic),9914,29742,492
2023-04-15,ВКонтакте,97976,293928,5215
2024-06-17,Поиск (organic),38944,116832,4467
2023-11-05,Google Ads,18811,18811,646
2023-05-17,Email-рассылка,22438,22438,792
2024-03-12,Яндекс.Директ,96864,96864,3506
2024-01-23,Яндекс.Директ,16282,32564,1002
2023-10-19,Яндекс.Директ,72591,72591,1346
2023-12-11,Google Ads,95697,95697,1162
2023-07-23,Email-рассылка,11387,11387,316
2023-05-31,ВКонтакте,31287,62574,2160
2023-12-25,ВКонтакте,22523,22523,346
2023-06-16,Поиск (organic),9202,27606,767
2023-04-30,Google Ads,35691,35691,1445
2023-11-16,ВКонтакте,20599,61797,1894
2024-04-24,Поиск (organic),10382,31146,933
2024-10-19,Поиск (organic),14455,28910,890
2024-12-30,Email-рассылка,47740,47740,982
2025-01-02,ВКонтакте,51779,155337,5248
2023-10-29,Google Ads,50587,151761,3150
2025-03-04,Поиск (organic),12167,36501,1223
2024-02-17,Яндекс.Директ,43944,43944,2175
2024-03-20,Google Ads,37503,37503,1429
2024-03-28,ВКонтакте,18270,36540,1030
2024-05-28,ВКонтакте,55080,165240,4364
2023-07-30,Google Ads,63037,63037,740
2025-01-11,Email-рассылка,65850,131700,5139
2023-07-23,Поиск (organic),60520,121040,2304
2024-04-29,Google Ads,46152,138456,6573
2023-09-30,Email-рассылка,96822,290466,12710
2023-08-17,Поиск (organic),53297,159891,7852
2023-10-04,ВКонтакте,26463,52926,1705
2024-06-16,ВКонтакте,42605,42605,1318
2024-12-15,ВКонтакте,12034,24068,605
2023-11-19,Поиск (organic),78362,156724,2649
2023-04-23,Яндекс.Директ,79917,239751,11073
2023-06-25,ВКонтакте,53806,107612,1921
2023-08-15,Яндекс.Директ,93747,93747,4657
2024-12-09,Яндекс.Директ,27661,27661,701
2023-11-12,Яндекс.Директ,62488,124976,4270
2024-07-22,Яндекс.Директ,21349,42698,1720
2023-02-01,Яндекс.Директ,48083,48083,1437
2023-06-03,Email-рассылка,94829,94829,3691
2024-07-22,Поиск (organic),19421,58263,2740
2024-02-23,Яндекс.Директ,26206,52412,1390
2024-01-10,Email-рассылка,80677,242031,3137
2024-02-07,Поиск (organic),89444,268332,5647
2024-06-06,Поиск (organic),96324,288972,13781
2023-12-18,Google Ads,94837,94837,2023
2024-01-25,Google Ads,14191,14191,650
2025-03-13,ВКонтакте,75614,151228,4496
2023-01-03,Email-рассылка,49001,98002,2806
2023-05-03,Email-рассылка,56174,56174,690
2023-10-20,Яндекс.Директ,47010,47010,1934
2024-10-03,Google Ads,78418,156836,2901
2025-01-14,Google Ads,71556,71556,2702
2023-02-17,ВКонтакте,88579,88579,4221
2023-06-14,Email-рассылка,20543,61629,981
2024-08-08,Email-рассылка,78851,236553,5352
2023-02-12,Email-рассылка,62581,62581,2957
2025-03-02,ВКонтакте,94037,94037,3159
2023-11-17,Поиск (organic),98542,98542,4093
2024-08-02,Поиск (organic),39154,117462,2568
2024-05-07,Поиск (organic),54299,108598,1259
2024-04-17,ВКонтакте,17644,35288,837
2024-02-28,Google Ads,85700,257100,12467
2023-11-19,Email-рассылка,98818,98818,2717
2024-07-04,Google Ads,47019,47019,751
2023-04-27,ВКонтакте,17182,17182,543
2025-01-01,ВКонтакте,38941,77882,3441
2025-02-16,Google Ads,92213,276639,9114
2023-12-17,Поиск (organic),35766,35766,1588
2023-09-22,Google Ads,2061,6183,62
2024-04-18,Google Ads,60353,120706,2125
2024-11-16,Google Ads,98257,98257,1496
2023-11-27,Google Ads,60954,182862,6678
2025-03-15,Google Ads,70531,211593,3466
2025-02-17,Яндекс.Директ,79941,239823,10086
2023-06-21,Email-рассылка,51720,51720,1573
2024-03-04,Яндекс.Директ,45689,91378,3286
2024-05-28,Яндекс.Директ,88264,264792,2778
2023-11-21,Google Ads,16349,32698,1406
2023-05-31,Поиск (organic),50143,50143,1671
2023-11-19,Google Ads,4232,8464,133
2024-03-31,Email-рассылка,65971,197913,5334
2023-05-12,Email-рассылка,58909,117818,5266
2023-08-06,ВКонтакте,58675,117350,5075
2023-07-02,Email-рассылка,16141,16141,433
2023-08-14,Поиск (organic),10661,31983,468
2024-07-24,ВКонтакте,94949,284847,5710
2024-11-01,Email-рассылка,15992,47976,507
2024-11-17,Яндекс.Директ,80789,80789,2575
2024-08-29,Яндекс.Директ,31130,62260,2686
2024-04-09,Поиск (organic),32793,98379,2410
2023-06-09,Google Ads,61169,183507,8298
2023-07-30,ВКонтакте,56363,112726,3024
2023-01-22,Яндекс.Директ,91463,182926,6881
2024-04-10,ВКонтакте,94005,282015,12296
2024-05-01,Email-рассылка,49931,99862,2147
2024-05-10,Email-рассылка,99221,198442,5234
2023-01-20,Google Ads,38890,38890,696
2025-02-07,Яндекс.Директ,62385,187155,5087
2023-09-19,Google Ads,78274,78274,3863
2024-06-03,Поиск (organic),43405,86810,3585
2023-04-15,Яндекс.Директ,24725,49450,1892
2023-09-29,ВКонтакте,15165,45495,1513
2023-07-27,ВКонтакте,70501,141002,4342
2024-05-06,Поиск (organic),26955,53910,1140
2023-11-25,Поиск (organic),3267,3267,88
2025-02-12,ВКонтакте,24583,49166,1236
2025-03-30,ВКонтакте,53677,161031,5133
2024-08-01,Яндекс.Директ,75215,75215,2677
2023-07-07,Поиск (organic),39859,119577,1928
2024-12-17,Яндекс.Директ,51451,51451,772
2023-09-09,Email-рассылка,38672,77344,2064
2023-07-25,ВКонтакте,89657,268971,8197
2023-10-10,Яндекс.Директ,94789,189578,3263
2023-03-10,ВКонтакте,61941,61941,2132
2024-08-18,Email-рассылка,2993,5986,298
2024-08-15,ВКонтакте,13121,26242,549
2024-12-22,Email-рассылка,97700,293100,9586
2024-02-22,Яндекс.Директ,63155,189465,4880
2023-08-04,Email-рассылка,21996,43992,1162
2025-03-23,Поиск (organic),91763,183526,4890
2024-04-22,Email-рассылка,90790,181580,8546
2025-01-17,ВКонтакте,87338,262014,4564
2024-02-15,Поиск (organic),19585,58755,1020
2023-02-02,Email-рассылка,48452,145356,4433
2024-01-04,Яндекс.Директ,75025,150050,1530
2023-05-04,Google Ads,10007,20014,995
2023-08-10,ВКонтакте,28438,85314,3279
2023-11-14,Поиск (organic),91354,182708,8889
2023-06-13,Email-рассылка,4636,13908,208
2024-02-18,Google Ads,78935,78935,3099
2024-06-06,Google Ads,32536,65072,1453
2024-11-12,Поиск (organic),64217,128434,3898
2023-02-03,Email-рассылка,82978,82978,1834
2023-07-21,ВКонтакте,44848,44848,1958
2024-08-21,Поиск (organic),45560,136680,4918
2024-10-13,Email-рассылка,87236,261708,12740
2023-04-25,ВКонтакте,39314,39314,1669
2023-06-29,ВКонтакте,2378,4756,52
2025-01-08,Поиск (organic),39411,118233,4849
2024-03-08,ВКонтакте,83543,167086,7481
2023-07-12,Google Ads,32361,32361,1018
2024-05-29,ВКонтакте,86503,173006,6516
2024-12-22,Google Ads,96455,289365,6971
2023-04-10,ВКонтакте,92774,278322,6641
2024-10-05,ВКонтакте,44965,134895,4403
2024-01-10,Яндекс.Директ,37147,37147,1127
2023-05-16,Яндекс.Директ,37162,37162,1474
2023-10-11,Яндекс.Директ,21845,65535,2817
2024-03-14,Email-рассылка,21976,21976,1070
2023-11-16,ВКонтакте,81810,163620,2116
2023-09-08,Google Ads,12260,12260,329
2023-05-18,Яндекс.Директ,92952,185904,8916
2023-02-03,ВКонтакте,48001,144003,4749
2024-06-16,Email-рассылка,30913,61826,1912
2024-11-27,Google Ads,53091,159273,3193
2023-04-25,Email-рассылка,19501,39002,797
2023-12-24,Поиск (organic),23531,70593,2603
2025-02-17,Яндекс.Директ,9261,18522,831
2025-02-26,ВКонтакте,63432,190296,7386
2023-09-04,Google Ads,98099,196198,2950
2024-11-01,Поиск (organic),91380,91380,2543
2023-06-25,Email-рассылка,79427,79427,2108
2024-10-14,Яндекс.Директ,83935,167870,5095
2024-11-19,Email-рассылка,33253,33253,598
2023-01-31,Яндекс.Директ,57811,173433,4450
2024-02-11,Яндекс.Директ,26349,26349,384
2024-05-23,Email-рассылка,72488,144976,5720
2023-02-19,Поиск (organic),86084,258252,9572
2023-11-22,Email-рассылка,3897,11691,168
2024-04-22,ВКонтакте,56354,112708,1339
2023-02-20,Email-рассылка,77008,231024,6896
2024-09-01,Яндекс.Директ,69001,69001,3396
2024-08-11,ВКонтакте,47356,47356,1601
2024-01-07,ВКонтакте,6241,12482,560
2024-04-16,Яндекс.Директ,39660,118980,2011
2023-03-22,Email-рассылка,42417,42417,852
2023-11-03,Email-рассылка,42987,128961,4659
2024-11-06,Яндекс.Директ,28967,86901,4153
2024-10-16,Google Ads,20480,40960,923
2024-10-14,Яндекс.Директ,99602,298806,4422
2024-06-26,ВКонтакте,92913,92913,4377
2023-09-12,Поиск (organic),40764,122292,1687
2025-01-28,Google Ads,31910,31910,409
2023-05-15,Email-рассылка,97127,291381,3088
2024-09-14,ВКонтакте,80044,80044,3613
2024-08-14,Google Ads,57255,114510,4874
2024-10-15,Email-рассылка,43895,43895,1858
2024-12-24,ВКонтакте,46924,93848,1008
2023-03-03,Поиск (organic),96160,288480,7977
2024-02-21,Email-рассылка,40340,121020,3562
2024-01-09,ВКонтакте,39927,119781,5952
2023-04-14,Email-рассылка,58660,175980,2528
2024-04-20,Email-рассылка,44410,133230,5815
2024-09-04,Google Ads,92924,185848,8340
2024-09-06,Google Ads,18407,55221,1736
2023-06-17,ВКонтакте,88927,88927,1380
2023-06-12,Яндекс.Директ,26072,78216,2727
2024-01-17,Email-рассылка,19296,38592,487
2023-04-26,ВКонтакте,32139,96417,2666
2024-06-18,Яндекс.Директ,31117,31117,1337
2025-01-19,ВКонтакте,38636,77272,3501
2023-03-22,Email-рассылка,11859,35577,1050
2023-04-14,ВКонтакте,90692,272076,8001
2025-03-11,Email-рассылка,64318,128636,5725
2024-09-02,Google Ads,77229,231687,9959
2024-01-30,Email-рассылка,52563,52563,2291
2024-03-06,Email-рассылка,64601,193803,4747
2024-12-09,Поиск (organic),29816,29816,647
2023-07-05,ВКонтакте,18992,56976,2228
2024-10-26,Email-рассылка,43436,43436,1431
2023-01-07,Email-рассылка,36433,109299,4610
2024-10-20,ВКонтакте,19822,39644,575
2024-01-06,Email-рассылка,89952,269856,4123
2023-08-25,Email-рассылка,97258,97258,2055
2024-10-28,Email-рассылка,28741,57482,1182
2023-02-08,Google Ads,36182,72364,1409
2023-02-02,Google Ads,30963,30963,1350
2023-04-28,Поиск (organic),87989,175978,2184
2023-06-17,Google Ads,85460,170920,6020
2023-01-13,Google Ads,9618,19236,255
2024-08-08,ВКонтакте,68722,68722,3416
2024-10-03,ВКонтакте,37092,111276,2902
2024-10-22,Google Ads,39789,119367,3510
2024-10-17,Google Ads,91745,91745,4420
2023-07-12,ВКонтакте,27815,83445,3609
2023-06-10,ВКонтакте,36681,73362,1015
2023-04-16,ВКонтакте,20111,40222,720
2023-03-31,Email-рассылка,89420,89420,4241
2023-12-11,Email-рассылка,40963,40963,499
2023-01-01,Яндекс.Директ,99121,297363,3330
2023-09-15,ВКонтакте,88534,265602,7430
2024-05-31,Email-рассылка,49340,98680,1495
2024-07-02,Email-рассылка,56429,112858,5181
2024-01-18,ВКонтакте,46578,46578,2065
2024-06-11,Поиск (organic),95620,191240,5008
2023-03-24,Email-рассылка,77517,155034,4173
2024-08-18,Поиск (organic),51635,103270,4360
2023-08-17,Поиск (organic),23229,69687,1340
2024-02-12,ВКонтакте,86275,258825,8964
2023-02-24,Google Ads,74712,74712,1767
2024-08-16,Поиск (organic),25307,50614,838
2023-05-15,ВКонтакте,41848,83696,2335
2023-06-14,Email-рассылка,61603,123206,2317
2023-02-13,Email-рассылка,16096,32192,414
2023-06-28,Google Ads,48864,146592,1722
2024-07-22,ВКонтакте,86198,172396,2358
2025-02-02,Google Ads,28793,28793,1118
2025-01-21,Google Ads,42897,128691,1529
2025-02-01,ВКонтакте,20461,20461,781
2025-02-09,Яндекс.Директ,13624,13624,581
2023-03-23,Яндекс.Директ,16503,33006,1337
2023-08-08,ВКонтакте,42365,42365,2068
2023-02-11,Email-рассылка,62293,186879,9006
2023-05-17,Яндекс.Директ,86429,172858,7684
2024-08-26,Поиск (organic),84397,84397,2053
2024-10-01,ВКонтакте,63362,190086,2826
2024-11-27,ВКонтакте,69281,138562,3220
2023-07-18,Google Ads,25623,25623,982
2024-12-26,Поиск (organic),55072,165216,1960
2023-07-20,Поиск (organic),18783,18783,391
2024-03-10,Google Ads,68017,68017,1486
2023-05-10,Яндекс.Директ,76301,152602,2102
2025-01-20,Поиск (organic),64352,64352,1694
2024-08-02,Google Ads,50375,100750,1335
2024-03-21,Яндекс.Директ,51130,153390,5205
2025-01-22,Email-рассылка,75032,75032,2405
2025-03-22,Email-рассылка,23788,23788,284
2023-07-27,Яндекс.Директ,56317,112634,1866
2025-02-09,Поиск (organic),52565,105130,3789
2023-08-25,Яндекс.Директ,26077,52154,1338
2023-03-28,Email-рассылка,98789,98789,3150
2025-02-01,Google Ads,22912,68736,3247
2024-10-16,ВКонтакте,66116,132232,6380
2023-11-04,Google Ads,52883,158649,5486
2023-03-12,ВКонтакте,99022,198044,6585
2023-10-08,Яндекс.Директ,19445,38890,730
2023-08-05,Google Ads,7980,7980,240
2023-08-25,Яндекс.Директ,44676,134028,6097
2023-03-28,Яндекс.Директ,11815,23630,1022
2023-04-14,Email-рассылка,3081,6162,286
2023-08-02,Поиск (organic),91894,91894,1482
2024-01-22,Email-рассылка,53264,106528,2671
2023-03-25,ВКонтакте,91481,274443,8577
2023-09-04,Яндекс.Директ,85836,85836,3180
2025-01-03,Email-рассылка,42213,84426,3370
2024-04-21,ВКонтакте,62667,62667,2598
2024-02-26,ВКонтакте,88113,264339,5210
2024-12-31,Яндекс.Директ,21109,42218,484
2025-02-25,Google Ads,40696,122088,2058
2024-07-01,Google Ads,90686,90686,3206
2024-11-26,Яндекс.Директ,7314,7314,172
2023-04-04,Email-рассылка,15131,45393,1587
2025-01-19,Email-рассылка,2416,4832,83
2025-01-24,Google Ads,30903,30903,1138
2024-10-08,Email-рассылка,21815,43630,1201
2024-12-08,Email-рассылка,39198,117594,3989
2025-01-24,ВКонтакте,42247,126741,3588
2024-07-04,Google Ads,11935,35805,1786
2023-11-20,Яндекс.Директ,73182,146364,5457
2024-04-04,Google Ads,61795,185385,5247
2024-01-10,Google Ads,57615,115230,5693
2023-07-10,ВКонтакте,3240,9720,202
2024-12-01,Поиск (organic),56079,112158,2994
2024-09-13,ВКонтакте,70549,211647,2742
2025-02-09,Яндекс.Директ,44181,88362,4306
2023-01-24,Email-рассылка,69210,69210,1816
2025-02-28,Яндекс.Директ,58168,174504,3849
2023-02-10,ВКонтакте,5628,11256,351
2023-06-05,Email-рассылка,72530,217590,2307
2024-04-16,Google Ads,58448,116896,3926
2024-10-12,Поиск (organic),15614,46842,1502
2023-07-13,Яндекс.Директ,20903,62709,2615
2023-04-04,Email-рассылка,93153,93153,3363
2025-01-15,Поиск (organic),20558,61674,1780
2024-04-29,Email-рассылка,54631,54631,1908
2023-10-12,Яндекс.Директ,90846,181692,5073
2024-08-13,Поиск (organic),93255,279765,10252
2023-04-11,Email-рассылка,87731,175462,6534
2024-07-10,Google Ads,30931,61862,3012
2024-03-26,Яндекс.Директ,42708,42708,1946
2023-12-17,Яндекс.Директ,38861,116583,4072
2024-03-14,ВКонтакте,78217,156434,4958
2023-12-25,Яндекс.Директ,43957,87914,3574
2024-12-20,Google Ads,41776,83552,2216
2024-06-18,Email-рассылка,98236,294708,9058
2024-08-04,ВКонтакте,8973,17946,893
2024-01-08,Поиск (organic),6059,12118,260
2024-10-12,ВКонтакте,1078,1078,41
2023-02-12,Email-рассылка,95518,95518,4693
2025-03-26,ВКонтакте,93099,279297,4075
2025-03-27,Email-рассылка,21278,42556,1400
2023-03-28,ВКонтакте,30063,90189,1308
2023-09-02,Google Ads,43157,86314,4094
2024-07-21,Email-рассылка,85225,85225,1424
2023-02-22,Поиск (organic),46801,46801,1165
2023-04-12,Email-рассылка,87011,261033,11944
2023-05-23,Google Ads,87944,87944,2979
2024-01-31,Поиск (organic),15517,15517,761
2024-11-06,Яндекс.Директ,21764,21764,446
2025-01-16,Google Ads,62340,187020,2763
2023-06-25,Email-рассылка,66995,133990,4953
