client_id,recency,frequency,monetary,cluster,predicted_ltv
user_525,199,4,96570,3,607252.4017467248
user_526,41,7,227578,2,8077416.338028169
user_527,28,8,170348,0,8458659.310344828
user_528,196,10,263806,2,4202219.469026549
user_529,119,4,65071,3,628874.0939597315
user_53,804,1,40312,1,17400.863309352517
user_530,101,7,151783,0,2919795.1145038167
user_531,745,1,43099,1,20020.18064516129
user_532,27,4,76599,3,1935132.6315789474
user_533,132,6,170036,0,2267146.6666666665
user_536,75,10,261548,2,8967360.0
user_537,31,10,270350,2,15955081.967213117
user_538,4,5,190822,0,10102341.176470589
user_539,27,9,202187,2,11492734.736842105
user_540,117,5,159386,0,1951665.3061224488
user_541,197,4,97035,3,615552.422907489
user_542,19,8,165028,0,9699604.897959184
user_543,5,10,173404,2,17835840.0
user_544,66,9,145658,0,4915957.5
user_545,15,8,146164,0,9354496.0
user_546,9,3,110941,3,3072212.3076923075
user_547,30,8,133401,0,6403248.0
user_549,637,2,43157,1,46586.266866566715
user_55,128,4,67535,3,615508.8607594937
user_550,363,1,33565,1,30746.564885496184
user_551,9,9,243497,2,20228981.538461536
user_552,248,2,51003,3,132094.10071942446
user_553,17,10,239886,2,18374246.80851064
user_554,713,1,33190,1,16081.292059219382
user_555,22,10,237623,2,16450823.076923076
user_556,492,1,36868,1,25426.206896551725
user_557,26,8,154101,0,7925194.285714285
user_558,419,1,916,1,734.4320712694878
user_559,82,9,241324,2,6981158.571428571
user_56,207,7,129809,0,1380247.5949367087
user_560,419,8,146907,0,942298.7973273942
user_561,236,6,206636,0,1677946.4661654134
user_562,84,4,119778,0,1512985.2631578948
user_563,45,9,234629,2,10135972.8
user_565,63,1,44949,3,173996.12903225806
user_566,137,7,241186,2,3639453.4131736527
user_567,161,6,147145,0,1664048.167539267
user_568,348,3,114049,3,325854.28571428574
user_569,53,6,174631,0,4544613.975903614
user_57,18,7,158513,0,8321932.5
user_570,2,5,126869,0,7136381.25
user_571,42,8,242709,2,9708360.0
user_572,435,2,15899,1,24617.8064516129
user_573,347,2,49376,1,94298.99204244032
user_574,264,2,26202,3,64168.16326530612
user_575,174,7,145464,0,1796908.2352941176
user_576,138,3,112705,3,724532.142857143
user_577,152,5,152768,0,1510892.3076923077
user_578,100,1,4530,3,12544.615384615383
user_579,15,10,238689,2,19095120.0
user_58,29,5,178787,0,5454518.644067796
user_580,135,9,234363,2,4602037.090909091
user_581,256,4,22583,3,113704.61538461539
user_582,48,9,213565,2,8871161.538461538
user_583,5,4,136458,0,5614272.0
user_585,23,5,104953,0,3564441.5094339624
user_586,95,5,191247,0,2753956.8000000003
user_587,29,6,199078,0,7288279.322033898
user_588,209,4,56509,3,340472.6359832636
user_589,67,9,224272,2,7491147.216494845
user_59,51,2,74256,3,660053.3333333333
user_590,237,3,55431,3,224215.2808988764
user_591,117,4,71855,3,703885.7142857142
user_593,652,1,29495,1,15569.208211143694
user_594,12,8,199129,2,13654560.0
user_595,52,6,190807,0,5026135.609756097
user_596,42,5,95543,0,2388575.0
user_597,191,3,75971,3,371260.99547511316
user_599,129,3,84958,3,577073.2075471699
user_6,264,10,269399,2,3298763.265306122
user_60,32,8,282331,2,13114730.322580647
user_601,72,5,130819,0,2308570.588235294
user_602,39,5,108508,0,2830643.4782608696
user_603,63,10,274460,2,10624258.064516129
user_604,805,1,38382,1,16547.928143712576
user_605,23,10,248068,2,16849901.886792455
user_606,622,2,21306,1,23528.0981595092
user_607,223,9,247783,2,3173189.4071146245
user_608,159,7,184785,0,2463800.0
user_609,572,4,79089,1,189182.9900332226
user_61,88,9,274332,2,7532505.762711865
user_610,62,8,222572,2,6967471.304347825
user_611,152,10,327178,2,6471652.747252747
user_612,91,6,144135,0,2572988.4297520663
user_613,202,4,137718,0,854801.3793103448
user_614,12,8,149555,0,10255200.0
user_615,264,6,151845,0,1115595.9183673467
user_616,110,3,70080,3,540617.142857143
user_617,2,9,272313,2,27571691.25
user_619,73,3,64336,3,674591.0679611651
user_620,60,8,296657,2,9493024.0
user_621,134,5,124588,0,1367429.268292683
user_622,137,4,102286,3,881987.0658682635
user_623,174,5,127265,0,1122926.4705882354
user_624,100,5,98474,0,1363486.1538461538
user_625,35,9,235434,2,11735479.384615382
user_626,153,1,2695,3,5301.639344262296
user_627,109,4,108532,3,1124360.2877697842
user_628,131,8,217456,2,3889896.1490683234
user_629,66,4,80454,3,1206810.0
user_63,25,6,144314,0,5667604.363636363
user_630,123,9,274724,2,5817684.705882354
user_631,143,10,241673,2,5029033.526011561
user_632,14,10,327898,2,26828018.18181818
user_633,499,1,18765,1,12770.132325141778
user_634,59,10,370234,2,14975757.303370787
user_635,279,3,107375,3,375291.2621359223
user_636,333,7,103915,0,721393.3884297521
user_637,14,9,185924,2,13690767.272727272
user_638,526,2,72171,1,93458.8489208633
user_639,45,10,264502,2,12696096.0
user_64,597,1,19158,1,10999.808612440193
user_640,82,6,191472,0,3692674.2857142854
user_641,563,2,41694,1,50623.40640809444
user_642,748,2,72890,1,67456.0411311054
user_643,309,6,105956,0,675117.8761061947
user_644,4,6,191383,0,12158449.411764706
user_645,126,4,93578,3,863796.923076923
user_646,118,8,187128,2,3641409.7297297297
user_647,27,9,310887,2,17671471.57894737
user_648,80,3,103077,3,1012028.7272727273
user_649,235,5,136899,0,929880.0000000001
user_650,94,4,70763,3,821763.870967742
user_651,33,9,232966,2,11981108.57142857
user_652,34,4,33578,3,755505.0
user_653,694,1,23876,1,11872.044198895028
user_654,8,6,139532,0,7931292.631578947
user_655,80,9,229623,2,6763441.090909091
user_656,397,7,161465,0,952908.1967213115
user_658,89,10,216896,2,6561559.663865546
user_66,499,1,3730,1,2538.374291115312
user_660,211,5,127462,0,951998.3402489626
user_661,86,7,181703,0,3947341.0344827585
user_663,649,3,61470,1,97772.60677466863
user_664,377,3,49962,1,132577.2972972973
user_665,51,10,249681,2,11096933.333333332
user_666,423,3,66418,1,158347.54966887418
user_667,156,8,212225,2,3286064.5161290322
user_668,61,3,119178,3,1414420.21978022
user_669,541,2,57132,1,72040.35026269701
user_67,62,7,71373,0,1954999.5652173911
user_670,162,4,149459,0,1120942.5
user_671,214,8,209128,2,2468396.0655737706
user_672,1,6,124099,0,8646898.064516129
user_673,6,9,217996,2,19619640.0
user_674,205,5,105452,0,807717.4468085107
user_675,278,7,184390,0,1508645.4545454544
user_676,506,5,144205,1,484270.5223880597
user_677,270,3,82499,3,296996.4
user_678,212,7,126926,0,1321708.7603305785
user_679,153,2,16738,3,65854.4262295082
user_68,402,2,89893,1,149821.66666666666
user_680,125,7,149746,0,2434580.129032258
user_681,93,3,107686,3,945535.6097560977
user_682,76,5,143118,0,2430305.6603773586
user_683,755,1,8986,1,4120.968152866242
user_684,150,10,158458,2,3169160.0
user_685,59,10,292910,2,11848044.943820225
user_686,95,7,280468,2,5654234.880000001
user_687,47,6,192905,0,5411361.03896104
user_688,246,3,128749,3,503800.43478260876
user_689,713,1,19457,1,9427.348586810229
user_69,6,5,153407,0,7670350.0
user_690,52,3,64469,3,849103.9024390244
user_691,121,9,129305,0,2774491.390728477
user_692,114,9,200047,2,4501057.5
user_693,239,3,81003,3,325216.5055762082
user_694,203,6,186585,0,1729715.0214592274
user_695,602,2,37548,1,42776.20253164557
user_696,233,6,208227,0,1710153.307984791
user_698,247,2,26797,3,69652.85198555957
user_699,188,3,69704,3,345322.56880733947
user_7,34,8,225458,2,10145610.0
user_70,609,2,45982,1,51810.704225352114
user_700,92,10,227460,2,6711934.426229509
user_701,9,7,194389,0,12560520.0
user_702,88,10,309060,2,9428949.152542373
user_703,382,3,66110,1,173298.0582524272
user_704,308,4,119524,3,509214.67455621297
user_705,31,10,285507,2,16849593.442622952
user_706,359,6,78451,3,435614.80719794345
user_707,70,3,84413,3,911660.3999999999
user_708,83,5,115118,0,1833738.0530973452
user_709,31,10,275183,2,16240308.196721312
user_71,50,1,31972,3,143873.99999999997
user_710,579,1,19503,1,11528.866995073891
user_712,6,9,130151,0,11713590.0
user_713,147,1,30079,3,61177.627118644064
user_714,84,10,244158,2,7710252.631578947
user_715,165,9,194625,2,3233769.230769231
user_716,27,6,189978,0,7199166.315789474
user_717,424,2,57138,1,90615.33039647578
user_718,104,3,86648,3,698357.0149253731
user_719,71,5,176945,0,3153475.2475247523
user_72,22,10,270985,2,18760500.0
user_720,253,4,136482,3,694466.7137809187
user_722,52,5,91418,0,2006736.5853658535
user_723,208,3,98509,3,447015.6302521008
user_724,62,7,140857,0,3858256.956521739
user_725,73,3,98169,3,1029344.8543689321
user_726,266,5,186052,0,1131397.2972972973
user_727,106,1,40260,3,106570.58823529413
user_728,98,10,248450,2,6987656.25
user_729,348,7,84673,0,564486.6666666666
user_73,136,6,175017,0,2277329.638554217
user_731,34,10,299181,2,16828931.25
user_732,534,1,20689,1,13205.744680851063
user_733,249,4,84146,3,434301.9354838709
user_734,116,10,275759,2,6799536.986301369
user_735,168,9,208391,2,3410034.5454545454
user_736,258,6,122295,0,917212.5
user_737,621,1,8899,1,4921.105990783411
user_738,31,10,337699,2,19929777.04918033
user_739,469,6,156508,1,677469.498997996
user_74,130,8,245174,2,4413132.0
user_741,94,5,153981,0,2235208.0645161294
user_742,7,4,96429,0,3752912.432432432
user_743,495,3,39618,1,81499.88571428572
user_744,45,10,235915,2,11323920.0
user_745,38,10,241753,2,12798688.235294119
user_746,27,6,168456,0,6383595.7894736845
user_747,8,10,219215,2,20767736.842105266
user_748,151,10,172950,2,3439889.502762431
user_749,79,2,62872,3,415301.2844036697
user_751,96,9,177154,2,4555388.571428571
user_753,596,1,17013,1,9783.833865814697
user_754,547,2,20306,1,25338.50953206239
user_755,654,2,37385,1,39352.63157894737
user_756,64,7,107413,0,2879582.5531914895
user_757,129,8,220579,2,3995393.20754717
user_758,71,6,116726,0,2496318.415841584
user_759,95,8,158207,0,3645089.2800000007
user_76,186,3,76195,3,380975.0
user_760,190,7,82970,0,950383.6363636364
user_761,147,5,137552,0,1398833.8983050846
user_762,24,8,214765,2,11454133.333333334
user_763,225,3,98349,3,416536.9411764706
user_765,65,10,277758,2,10525566.315789474
user_766,149,5,66791,3,671641.3407821229
user_767,136,5,146346,0,1586884.3373493976
user_768,2,6,113073,0,7632427.5
user_769,146,3,70251,3,431085.6818181818
user_77,240,9,280543,2,3366516.0
user_770,48,1,23012,3,106209.23076923077
user_771,189,8,133987,0,1762020.8219178081
user_772,68,5,122094,0,2242542.8571428573
user_773,78,4,99623,3,1328306.6666666667
user_774,45,6,165728,0,4772966.4
user_775,35,7,245057,2,9500671.384615384
user_776,8,9,238697,2,20352060.0
user_777,203,6,132463,0,1227983.1759656651
user_779,143,4,105610,3,879065.8959537572
user_78,657,1,36305,1,19024.454148471617
user_780,106,5,89646,0,1186491.1764705882
user_781,76,4,92270,3,1253479.2452830188
user_782,259,8,177855,0,1772395.8477508652
user_783,30,8,62286,0,2989728.0
user_784,53,9,296386,2,11569766.746987952
user_785,98,7,120151,0,2365472.8125
user_786,240,4,89290,3,476213.3333333333
user_787,94,6,137194,0,2389830.967741936
user_788,166,10,290599,2,5337532.653061224
user_789,610,2,67831,1,76309.875
user_79,40,4,43795,3,900925.7142857144
user_791,263,2,6086,3,14955.358361774743
user_792,170,9,320950,2,5199390.0
user_793,32,3,59168,3,1030668.3870967743
user_794,121,5,80244,3,956550.9933774834
user_795,148,3,71202,3,432012.13483146066
user_796,260,3,104687,3,389868.8275862069
user_797,200,1,15468,3,24210.782608695652
user_799,109,7,131954,0,2392259.568345324
user_8,62,2,65466,3,512342.60869565216
user_80,29,4,101440,0,2475823.7288135593
user_800,121,3,53598,3,383349.93377483444
user_801,71,10,262320,2,9350019.801980197
user_802,233,2,64629,3,176931.102661597
user_803,170,10,212488,2,3824784.0
user_804,185,6,117901,0,1184493.7674418604
user_805,36,7,144504,0,5517425.454545454
user_806,21,10,201707,2,14238141.176470589
user_807,56,7,212694,2,6232428.837209302
user_808,12,7,149833,0,8989980.0
user_809,706,1,27413,1,13408.532608695652
user_81,795,1,15858,1,6919.854545454546
user_810,95,2,46417,3,267361.92000000004
user_811,583,1,30437,1,17874.910277324634
user_812,164,10,229634,2,4261249.4845360825
user_813,288,3,55181,3,187407.16981132075
user_814,501,3,122916,1,249998.64406779662
user_815,405,2,76185,1,126099.31034482758
user_816,298,3,44884,3,147788.78048780488
user_817,66,5,77249,0,1448418.75
user_818,491,1,8284,1,5724.069097888675
user_819,58,10,273544,2,11190436.363636363
user_82,673,1,567,1,290.3556187766714
user_820,280,4,77940,3,362043.87096774194
user_821,110,10,202400,2,5204571.428571429
user_822,36,3,80120,3,1311054.5454545454
user_823,50,4,129324,0,2327831.9999999995
user_824,94,5,125873,0,1827188.7096774196
user_825,365,3,89308,1,244183.89873417723
user_826,2,9,204770,2,20732962.5
user_827,75,4,128545,0,1762902.857142857
user_828,264,2,16812,3,41172.24489795918
user_83,194,1,808,3,1298.5714285714284
user_830,62,4,52570,3,822834.7826086956
user_831,233,8,279267,2,3058132.927756654
user_832,201,8,169527,0,2113583.3766233767
user_833,37,5,115022,0,3090143.2835820895
user_834,154,8,160792,0,2516744.347826087
user_835,76,6,153362,0,3125112.452830189
user_836,141,4,40327,3,339595.7894736842
user_837,4,4,71230,3,3016800.0
user_838,159,7,153452,0,2046026.6666666667
user_839,399,3,83115,1,209240.55944055942
user_84,18,1,37214,3,279105.0
user_840,123,10,226338,2,5325600.0
user_841,381,3,83543,1,219529.0510948905
user_842,287,9,186237,2,1903494.8895899055
user_843,26,4,100613,0,2587191.4285714286
user_844,164,6,165679,0,1844673.4020618557
user_845,130,6,124376,0,1679076.0
user_846,45,8,178431,2,6851750.4
user_847,27,5,80773,0,2550726.3157894737
user_848,90,10,212021,2,6360630.0
user_849,34,9,223544,2,11316915.0
user_85,34,3,52261,3,881904.375
user_850,15,6,197015,0,9456720.0
user_851,9,8,148944,0,10998941.538461538
user_852,132,5,135029,0,1500322.222222222
user_853,183,2,21118,3,71384.78873239437
user_854,44,8,237972,2,9261612.972972972
user_855,178,9,166513,2,2593760.192307692
user_856,456,1,42318,1,31346.666666666668
user_857,60,8,201215,2,6438880.0
user_858,451,1,2486,1,1860.6237006237009
user_859,34,7,168782,0,6645791.25
user_860,36,3,103039,3,1686092.727272727
user_861,10,3,69815,3,1885005.0
user_862,289,8,209335,2,1889921.0031347964
user_863,119,6,191885,0,2781688.590604027
user_864,77,9,254831,2,7716377.943925234
user_865,16,6,138568,0,6506671.304347826
user_866,57,7,225807,2,6540616.551724138
user_868,56,8,235297,2,7879713.488372093
user_869,527,1,18251,1,11795.978456014363
user_87,327,1,22833,3,23024.873949579833
user_871,335,2,16807,3,33153.53424657534
user_872,66,7,130703,0,3430953.75
user_873,38,10,335817,2,17778547.05882353
user_874,79,10,260906,2,8617078.89908257
user_875,4,8,289140,2,24491858.82352941
user_876,19,8,181222,2,10651415.510204082
user_877,153,4,123991,0,975666.8852459016
user_878,246,8,189794,2,1980459.1304347827
user_879,5,6,158072,0,9755300.57142857
user_880,94,5,91757,0,1331956.4516129033
user_881,25,7,146307,0,6703520.727272727
user_882,5,5,102585,0,5275800.0
user_883,161,3,65525,3,370507.8534031414
user_884,2,3,110967,3,3745136.25
user_886,502,2,22523,1,30482.255639097744
user_887,54,6,154299,0,3967688.571428572
user_888,10,9,199129,2,16129449.0
user_889,733,4,85904,1,162125.50458715597
user_890,73,8,164468,0,4598716.893203883
user_891,367,4,108635,3,394041.3098236776
user_892,58,6,229265,2,5627413.636363636
user_893,118,1,15250,3,37094.59459459459
user_894,159,6,79814,0,912160.0
user_895,248,10,266744,2,3454238.848920863
user_896,81,4,136711,0,1773548.108108108
user_897,5,7,237708,2,17114976.0
user_898,55,1,8985,3,38054.117647058825
user_899,3,6,161721,0,10585374.545454545
user_9,200,5,144016,0,1127081.7391304348
user_90,52,6,207652,0,5469857.560975609
user_900,72,7,200128,2,4944338.823529412
user_901,308,3,90627,3,289577.39644970413
user_902,68,7,177027,0,4552122.857142857
user_903,12,9,268958,2,20748188.57142857
user_904,30,10,327406,2,19644360.0
user_905,44,7,231373,2,7879188.6486486485
user_906,35,8,227461,2,10078271.999999998
user_907,154,4,135714,0,1062109.5652173911
user_908,45,4,137987,0,2649350.4
user_909,43,4,97712,3,1927469.5890410957
user_91,255,8,178927,0,1808104.4210526317
user_910,59,8,287680,2,9309195.505617978
user_911,372,6,134244,0,721311.0447761194
user_912,304,2,40703,3,87742.99401197606
user_913,591,1,20668,1,11981.44927536232
user_914,62,6,171540,0,4027460.8695652173
user_915,48,6,167110,0,4627661.538461538
user_916,86,9,257084,2,7180622.068965517
user_917,156,10,256829,2,4970883.870967742
user_918,173,5,113817,0,1009214.7783251231
user_919,65,4,139293,0,2111388.6315789474
user_92,131,9,225575,2,4539521.7391304355
user_920,139,6,176657,0,2257864.615384615
user_921,373,4,94426,1,337403.07692307694
user_922,363,1,47450,1,43465.64885496183
user_923,185,6,46298,3,465133.3953488372
user_924,279,4,99116,3,461899.8058252427
user_925,546,1,9906,1,6191.25
user_926,175,10,137423,2,2413281.951219512
user_928,215,2,49814,3,146392.1632653061
user_929,359,2,76520,1,141630.84832904884
user_93,673,1,476,1,243.75533428165008
user_930,47,4,78530,3,1468612.9870129873
user_931,369,6,134014,0,725489.3233082707
user_932,457,2,34625,1,51190.96509240246
user_933,317,6,126168,0,785368.530259366
user_934,30,8,285942,2,13725216.0
user_936,206,2,27769,3,84718.98305084746
user_938,253,5,112553,0,715884.8056537103
user_939,59,4,120493,0,1949549.6629213481
user_94,143,8,192122,2,3198331.5606936417
user_940,101,8,162948,0,3582368.2442748086
user_942,167,3,85326,3,467777.0558375635
user_943,13,4,60793,3,2035858.6046511629
user_944,74,5,109852,0,1901284.6153846153
user_945,22,9,250868,2,15631006.153846154
user_946,6,8,178451,2,14276080.0
user_947,203,4,65401,3,404195.0214592275
user_948,506,2,70900,1,95238.80597014925
user_949,243,4,75203,3,396675.16483516485
user_95,58,5,109122,0,2232040.9090909087
user_950,18,9,198206,2,13378905.0
user_951,265,6,116756,0,854891.3898305084
user_952,3,9,192720,2,18921600.0
user_953,27,8,225136,2,11375292.631578948
user_954,186,5,72547,3,604558.3333333334
user_955,631,2,62117,1,67661.482602118
user_956,466,6,174365,1,759331.4516129033
user_957,671,1,25187,1,12934.835948644793
user_958,107,6,174554,0,2752092.262773723
user_959,25,5,108300,0,3544363.6363636362
user_96,175,2,68088,3,239138.34146341463
user_960,28,7,109707,0,4766580.0
user_961,6,5,145058,0,7252900.0
user_963,219,2,11357,3,32839.51807228915
user_964,492,4,104306,1,287740.68965517246
user_965,48,9,258800,2,10750153.846153846
user_967,166,6,208908,0,2302251.4285714286
user_968,110,9,210366,2,4868470.285714286
user_969,36,7,251055,2,9585736.363636363
user_97,54,10,300686,2,12886542.857142858
user_970,69,7,64990,0,1654290.9090909092
user_971,21,7,236153,2,11668736.470588235
user_972,175,2,54747,3,192282.14634146343
user_973,501,1,14792,1,10028.474576271186
user_974,25,4,111837,0,2928095.9999999995
user_975,22,9,174490,2,10872069.23076923
user_976,111,9,158778,2,3648515.7446808508
